premise_1,premise_2,inferred,support_count
steak InheritsFrom person,person AtLocation kyoto,steak AtLocation kyoto,1
steak InheritsFrom person,person AtLocation cleveland,steak AtLocation cleveland,1
steak InheritsFrom person,person AtLocation top roof,steak AtLocation top roof,1
steak InheritsFrom person,person AtLocation airshow,steak AtLocation airshow,1
steak InheritsFrom person,person AtLocation barn dance,steak AtLocation barn dance,1
steak InheritsFrom person,person AtLocation conclave,steak AtLocation conclave,1
steak InheritsFrom person,person AtLocation auction,steak AtLocation auction,1
steak InheritsFrom person,person AtLocation estate sale,steak AtLocation estate sale,1
steak InheritsFrom person,person AtLocation open field,steak AtLocation open field,1
steak InheritsFrom person,person AtLocation political rally,steak AtLocation political rally,1
steak InheritsFrom person,person AtLocation boat show,steak AtLocation boat show,1
steak InheritsFrom person,person AtLocation train class,steak AtLocation train class,1
steak InheritsFrom person,person AtLocation cage lion,steak AtLocation cage lion,1
steak InheritsFrom person,person AtLocation community meet,steak AtLocation community meet,1
steak InheritsFrom person,person AtLocation university campus,steak AtLocation university campus,1
steak InheritsFrom person,person AtLocation music store,steak AtLocation music store,1
steak InheritsFrom person,person AtLocation bed pickup truck,steak AtLocation bed pickup truck,1
steak InheritsFrom person,person AtLocation spiral staircase,steak AtLocation spiral staircase,1
steak InheritsFrom person,person AtLocation lose showstorm,steak AtLocation lose showstorm,1
steak InheritsFrom person,person AtLocation submarine under water,steak AtLocation submarine under water,1
steak InheritsFrom person,person AtLocation organic farm,steak AtLocation organic farm,1
steak InheritsFrom person,person AtLocation combat,steak AtLocation combat,1
steak InheritsFrom person,person AtLocation fruit stand,steak AtLocation fruit stand,1
steak InheritsFrom person,person AtLocation train wreck,steak AtLocation train wreck,1
steak InheritsFrom person,person AtLocation lip volcano,steak AtLocation lip volcano,1
steak InheritsFrom person,person AtLocation county free fair,steak AtLocation county free fair,1
steak InheritsFrom person,person AtLocation sweatshop,steak AtLocation sweatshop,1
steak InheritsFrom person,person AtLocation public bathroom,steak AtLocation public bathroom,1
steak InheritsFrom person,person AtLocation outhouse,steak AtLocation outhouse,1
steak InheritsFrom person,person AtLocation parkway,steak AtLocation parkway,1
steak InheritsFrom person,person AtLocation world fair,steak AtLocation world fair,1
steak InheritsFrom person,person AtLocation superdome,steak AtLocation superdome,1
steak InheritsFrom person,person AtLocation electric chair,steak AtLocation electric chair,1
steak InheritsFrom person,person AtLocation cave entrance,steak AtLocation cave entrance,1
steak InheritsFrom person,person AtLocation love enjoy watch movie together,steak AtLocation love enjoy watch movie together,1
steak InheritsFrom person,person AtLocation state exhaustion,steak AtLocation state exhaustion,1
steak InheritsFrom person,person AtLocation expedition,steak AtLocation expedition,1
steak InheritsFrom person,person AtLocation mental institution,steak AtLocation mental institution,1
steak InheritsFrom person,person AtLocation exhibtion,steak AtLocation exhibtion,1
steak InheritsFrom person,person AtLocation restroom,steak AtLocation restroom,1
steak InheritsFrom person,person AtLocation warm,steak AtLocation warm,1
steak InheritsFrom person,person AtLocation bottom sea,steak AtLocation bottom sea,1
steak InheritsFrom person,person AtLocation rennaissance fair,steak AtLocation rennaissance fair,1
steak InheritsFrom person,person AtLocation least decently dress,steak AtLocation least decently dress,1
steak InheritsFrom person,person AtLocation it,steak AtLocation it,1
steak InheritsFrom person,person AtLocation barber,steak AtLocation barber,1
steak InheritsFrom person,person AtLocation yacht,steak AtLocation yacht,1
steak InheritsFrom person,person AtLocation gazebo,steak AtLocation gazebo,1
steak InheritsFrom person,person AtLocation druidic holy site,steak AtLocation druidic holy site,1
steak InheritsFrom person,person AtLocation emergency ward,steak AtLocation emergency ward,1
steak InheritsFrom person,person AtLocation ancestral home,steak AtLocation ancestral home,1
steak InheritsFrom person,person AtLocation field plough,steak AtLocation field plough,1
steak InheritsFrom person,person AtLocation class school,steak AtLocation class school,1
steak InheritsFrom person,person AtLocation landslide,steak AtLocation landslide,1
steak InheritsFrom person,person AtLocation diwali party,steak AtLocation diwali party,1
steak InheritsFrom person,person AtLocation rug,steak AtLocation rug,1
steak InheritsFrom person,person AtLocation chuch,steak AtLocation chuch,1
steak InheritsFrom person,person AtLocation doctor wait room,steak AtLocation doctor wait room,1
steak InheritsFrom person,person AtLocation cottage,steak AtLocation cottage,1
steak InheritsFrom person,person AtLocation hotel room,steak AtLocation hotel room,1
steak InheritsFrom person,person AtLocation credit union,steak AtLocation credit union,1
steak InheritsFrom person,person AtLocation sidewalk,steak AtLocation sidewalk,1
steak InheritsFrom person,person AtLocation old mill,steak AtLocation old mill,1
steak InheritsFrom person,person AtLocation indenture servitude,steak AtLocation indenture servitude,1
steak InheritsFrom person,person AtLocation few step ahead,steak AtLocation few step ahead,1
steak InheritsFrom person,person AtLocation time life,steak AtLocation time life,1
steak InheritsFrom person,person AtLocation doctor examination room,steak AtLocation doctor examination room,1
steak InheritsFrom person,person AtLocation carriage,steak AtLocation carriage,1
steak InheritsFrom person,person AtLocation windmill,steak AtLocation windmill,1
steak InheritsFrom person,person AtLocation tent rock,steak AtLocation tent rock,1
steak InheritsFrom person,person AtLocation noodle shop,steak AtLocation noodle shop,1
steak InheritsFrom person,person AtLocation make speech,steak AtLocation make speech,1
steak InheritsFrom person,person AtLocation jupiter,steak AtLocation jupiter,1
steak InheritsFrom person,person AtLocation cemetery,steak AtLocation cemetery,1
steak InheritsFrom person,person AtLocation racecourse,steak AtLocation racecourse,1
steak InheritsFrom person,person AtLocation fish farm,steak AtLocation fish farm,1
steak InheritsFrom person,person AtLocation glider,steak AtLocation glider,1
steak InheritsFrom person,person AtLocation it all,steak AtLocation it all,1
steak InheritsFrom person,person AtLocation top another,steak AtLocation top another,1
steak InheritsFrom person,person AtLocation top cn tower,steak AtLocation top cn tower,1
steak InheritsFrom person,person AtLocation downtown restaurant,steak AtLocation downtown restaurant,1
steak InheritsFrom person,person AtLocation local convenience store,steak AtLocation local convenience store,1
steak InheritsFrom person,person AtLocation cable car,steak AtLocation cable car,1
steak InheritsFrom person,person AtLocation odds boss,steak AtLocation odds boss,1
steak InheritsFrom person,person AtLocation tractor,steak AtLocation tractor,1
steak InheritsFrom person,person AtLocation dine room,steak AtLocation dine room,1
steak InheritsFrom person,person AtLocation crucifiction,steak AtLocation crucifiction,1
steak InheritsFrom person,person AtLocation out wood,steak AtLocation out wood,1
steak InheritsFrom person,person AtLocation someplace,steak AtLocation someplace,1
steak InheritsFrom person,person AtLocation history,steak AtLocation history,1
steak InheritsFrom person,person AtLocation chemistry lab,steak AtLocation chemistry lab,1
steak InheritsFrom person,person AtLocation barcelona,steak AtLocation barcelona,1
steak InheritsFrom person,person AtLocation adult film store,steak AtLocation adult film store,1
steak InheritsFrom person,person AtLocation cotton field,steak AtLocation cotton field,1
steak InheritsFrom person,person AtLocation new mexico,steak AtLocation new mexico,1
steak InheritsFrom person,person AtLocation technical conference,steak AtLocation technical conference,1
steak InheritsFrom person,person AtLocation orbit,steak AtLocation orbit,1
steak InheritsFrom person,person AtLocation congress,steak AtLocation congress,1
steak InheritsFrom person,person AtLocation scene,steak AtLocation scene,1
steak InheritsFrom person,person AtLocation populate area,steak AtLocation populate area,1
steak InheritsFrom person,person AtLocation desalinization plant,steak AtLocation desalinization plant,1
steak InheritsFrom person,person AtLocation edge nervous breakdown,steak AtLocation edge nervous breakdown,1
steak InheritsFrom person,person AtLocation deep forest,steak AtLocation deep forest,1
steak InheritsFrom person,person AtLocation prisoner war camp,steak AtLocation prisoner war camp,1
steak InheritsFrom person,person AtLocation open pit mine,steak AtLocation open pit mine,1
steak InheritsFrom person,person AtLocation else arm,steak AtLocation else arm,1
steak InheritsFrom person,person AtLocation bicycle repair shop,steak AtLocation bicycle repair shop,1
steak InheritsFrom person,person AtLocation sun,steak AtLocation sun,1
steak InheritsFrom person,person AtLocation cavern,steak AtLocation cavern,1
steak InheritsFrom person,person AtLocation boston zoo,steak AtLocation boston zoo,1
steak InheritsFrom person,person AtLocation peace universe,steak AtLocation peace universe,1
steak InheritsFrom person,person AtLocation state park,steak AtLocation state park,1
steak InheritsFrom person,person AtLocation beach house,steak AtLocation beach house,1
steak InheritsFrom person,person AtLocation bridge table,steak AtLocation bridge table,1
steak InheritsFrom person,person AtLocation man room,steak AtLocation man room,1
steak InheritsFrom person,person AtLocation summit,steak AtLocation summit,1
steak InheritsFrom person,person AtLocation summer camp,steak AtLocation summer camp,1
steak InheritsFrom person,person AtLocation fifth floor,steak AtLocation fifth floor,1
steak InheritsFrom person,person AtLocation stair case,steak AtLocation stair case,1
steak InheritsFrom person,person AtLocation vicinity,steak AtLocation vicinity,1
steak InheritsFrom person,person AtLocation mother place,steak AtLocation mother place,1
steak InheritsFrom person,person AtLocation rsi,steak AtLocation rsi,1
steak InheritsFrom person,person AtLocation high school reunion,steak AtLocation high school reunion,1
steak InheritsFrom person,person AtLocation research science institute,steak AtLocation research science institute,1
