premise_1,premise_2,inferred,support_count
morning LocatedNear sleep,sleep Causes delay,morning Causes delay,1
morning LocatedNear sleep,sleep Causes headache,morning Causes headache,1
morning LocatedNear sleep,sleep Causes body feel comfortable,morning Causes body feel comfortable,1
morning LocatedNear sleep,sleep Causes feel much lighter,morning Causes feel much lighter,1
morning LocatedNear sleep,sleep Causes refresh mind,morning Causes refresh mind,1
morning LocatedNear sleep,sleep Causes get better,morning Causes get better,1
morning LocatedNear sleep,sleep Causes feel energize,morning Causes feel energize,1
morning LocatedNear sleep,sleep Causes not feel tire anymore,morning Causes not feel tire anymore,1
morning LocatedNear sleep,sleep Causes dont feel sleepy anymore,morning Causes dont feel sleepy anymore,1
side LocatedNear shape,shape Causes attract attention,side Causes attract attention,1
fight LocatedNear wrestle,wrestle Causes sustain multiple injury,fight Causes sustain multiple injury,1
fight LocatedNear wrestle,wrestle Causes sweat,fight Causes sweat,1
fight LocatedNear wrestle,wrestle Causes injury,fight Causes injury,1
fight LocatedNear wrestle,wrestle Causes bruise,fight Causes bruise,1
fight LocatedNear wrestle,wrestle Causes ache pain,fight Causes ache pain,1
fight LocatedNear wrestle,wrestle Causes win medal,fight Causes win medal,1
fight LocatedNear wrestle,wrestle Causes win,fight Causes win,1
fight LocatedNear wrestle,wrestle Causes silly,fight Causes silly,1
fight LocatedNear wrestle,wrestle Causes tire,fight Causes tire,1
fight LocatedNear wrestle,wrestle Causes competition,fight Causes competition,1
fight LocatedNear wrestle,wrestle Causes blood,fight Causes blood,1
fight LocatedNear wrestle,wrestle Causes physical injury,fight Causes physical injury,1
fight LocatedNear wrestle,wrestle Causes nose broken,fight Causes nose broken,1
fight LocatedNear wrestle,wrestle Causes unexpected homosexual arousal,fight Causes unexpected homosexual arousal,1
fight LocatedNear wrestle,wrestle Causes erection,fight Causes erection,1
fight LocatedNear wrestle,wrestle Causes entertain redneck,fight Causes entertain redneck,1
fight LocatedNear wrestle,wrestle Causes free,fight Causes free,1
fight LocatedNear wrestle,wrestle Causes pin,fight Causes pin,1
fight LocatedNear wrestle,wrestle Causes death,fight Causes death,1
fight LocatedNear wrestle,wrestle Causes califlower ear,fight Causes califlower ear,1
fight LocatedNear wrestle,wrestle Causes victory defeat,fight Causes victory defeat,1
fight LocatedNear wrestle,wrestle Causes get hurt,fight Causes get hurt,1
fight LocatedNear bully,bully Causes sadness,fight Causes sadness,1
even LocatedNear sleep,sleep Causes get proper amount rest,even Causes get proper amount rest,1
even LocatedNear sleep,sleep Causes nightmare,even Causes nightmare,1
even LocatedNear sleep,sleep Causes feel rest,even Causes feel rest,1
even LocatedNear sleep,sleep Causes restore vitality,even Causes restore vitality,1
even LocatedNear sleep,sleep Causes wake up fully rest,even Causes wake up fully rest,1
even LocatedNear sleep,sleep Causes might dream,even Causes might dream,1
even LocatedNear sleep,sleep Causes no long tire,even Causes no long tire,1
even LocatedNear sleep,sleep Causes person feel better,even Causes person feel better,1
even LocatedNear sleep,sleep Causes refreshment,even Causes refreshment,1
even LocatedNear sleep,sleep Causes lose job,even Causes lose job,1
even LocatedNear sleep,sleep Causes miss appointment,even Causes miss appointment,1
even LocatedNear sleep,sleep Causes wake up morning rest,even Causes wake up morning rest,1
even LocatedNear sleep,sleep Causes drool,even Causes drool,1
even LocatedNear sleep,sleep Causes rejuvenatiobn,even Causes rejuvenatiobn,1
even LocatedNear sleep,sleep Causes rejuvenation,even Causes rejuvenation,1
even LocatedNear sleep,sleep Causes gain energy,even Causes gain energy,1
even LocatedNear sleep,sleep Causes fun,even Causes fun,1
even LocatedNear sleep,sleep Causes waste time,even Causes waste time,1
even LocatedNear sleep,sleep Causes bad smell,even Causes bad smell,1
even LocatedNear sleep,sleep Causes improvement health,even Causes improvement health,1
even LocatedNear sleep,sleep Causes awakeness,even Causes awakeness,1
even LocatedNear sleep,sleep Causes energy,even Causes energy,1
even LocatedNear sleep,sleep Causes erection,even Causes erection,1
even LocatedNear sleep,sleep Causes restful mind,even Causes restful mind,1
even LocatedNear sleep,sleep Causes deep breathe,even Causes deep breathe,1
even LocatedNear sleep,sleep Causes bedsore,even Causes bedsore,1
even LocatedNear sleep,sleep Causes wake up hungry,even Causes wake up hungry,1
even LocatedNear sleep,sleep Causes breathe problem surface,even Causes breathe problem surface,1
even LocatedNear sleep,sleep Causes become little tire,even Causes become little tire,1
even LocatedNear sleep,sleep Causes delay,even Causes delay,1
even LocatedNear sleep,sleep Causes headache,even Causes headache,1
even LocatedNear sleep,sleep Causes body feel comfortable,even Causes body feel comfortable,1
even LocatedNear sleep,sleep Causes feel much lighter,even Causes feel much lighter,1
even LocatedNear sleep,sleep Causes refresh mind,even Causes refresh mind,1
even LocatedNear sleep,sleep Causes get better,even Causes get better,1
even LocatedNear sleep,sleep Causes feel energize,even Causes feel energize,1
even LocatedNear sleep,sleep Causes not feel tire anymore,even Causes not feel tire anymore,1
even LocatedNear sleep,sleep Causes dont feel sleepy anymore,even Causes dont feel sleepy anymore,1
back LocatedNear end,end Causes sadness,back Causes sadness,1
sunlight LocatedNear sun,sun Causes light,sunlight Causes light,1
sunlight LocatedNear sun,sun Causes heat,sunlight Causes heat,1
sunlight LocatedNear sun,sun Causes wrinkle,sunlight Causes wrinkle,1
sunlight LocatedNear sun,sun Causes sunburn,sunlight Causes sunburn,1
sunlight LocatedNear sun,sun Causes life earth,sunlight Causes life earth,1
sunlight LocatedNear sun,sun Causes sun tan,sunlight Causes sun tan,1
opinion LocatedNear argument,argument Causes violence,opinion Causes violence,1
sight LocatedNear eye,eye Causes entertainment,sight Causes entertainment,1
depression LocatedNear stress,stress Causes ulcer stomach,depression Causes ulcer stomach,1
depression LocatedNear stress,stress Causes depression,depression Causes depression,1
depression LocatedNear stress,stress Causes fatigue,depression Causes fatigue,1
depression LocatedNear stress,stress Causes ulcer,depression Causes ulcer,1
depression LocatedNear stress,stress Causes heart attack,depression Causes heart attack,1
depression LocatedNear stress,stress Causes headache,depression Causes headache,1
depression LocatedNear stress,stress Causes health problem,depression Causes health problem,1
alone LocatedNear nothing,nothing Causes nothing done,alone Causes nothing done,1
ride LocatedNear car,car Causes pollution,ride Causes pollution,1
blow LocatedNear wind,wind Causes wave,blow Causes wave,1
blow LocatedNear wind,wind Causes window rattle,blow Causes window rattle,1
union LocatedNear government,government Causes organize society,union Causes organize society,1
tune LocatedNear music,music Causes emotional response,tune Causes emotional response,1
blood LocatedNear vampire,vampire Causes fear,blood Causes fear,1
fit LocatedNear exercise,exercise Causes mild euphoria,fit Causes mild euphoria,1
fit LocatedNear exercise,exercise Causes feel alertness,fit Causes feel alertness,1
fit LocatedNear exercise,exercise Causes pain,fit Causes pain,1
fit LocatedNear exercise,exercise Causes gain muscle,fit Causes gain muscle,1
fit LocatedNear exercise,exercise Causes exhaustion,fit Causes exhaustion,1
fit LocatedNear exercise,exercise Causes improve youre health,fit Causes improve youre health,1
fit LocatedNear exercise,exercise Causes spend energy,fit Causes spend energy,1
fit LocatedNear exercise,exercise Causes lack energy,fit Causes lack energy,1
fit LocatedNear exercise,exercise Causes feel healthy,fit Causes feel healthy,1
fit LocatedNear exercise,exercise Causes breathlessness,fit Causes breathlessness,1
fit LocatedNear exercise,exercise Causes perspiration help cool body,fit Causes perspiration help cool body,1
fit LocatedNear exercise,exercise Causes increase muscle mass,fit Causes increase muscle mass,1
fit LocatedNear exercise,exercise Causes work up sweat,fit Causes work up sweat,1
fit LocatedNear exercise,exercise Causes become healthy,fit Causes become healthy,1
fit LocatedNear exercise,exercise Causes injure yourself,fit Causes injure yourself,1
fit LocatedNear exercise,exercise Causes charley horse,fit Causes charley horse,1
fit LocatedNear exercise,exercise Causes pull muscle,fit Causes pull muscle,1
fit LocatedNear exercise,exercise Causes injure oneself,fit Causes injure oneself,1
fit LocatedNear exercise,exercise Causes physically fit,fit Causes physically fit,1
fit LocatedNear exercise,exercise Causes develop muscle mass,fit Causes develop muscle mass,1
fit LocatedNear exercise,exercise Causes feel better yourself,fit Causes feel better yourself,1
fit LocatedNear exercise,exercise Causes relaxation,fit Causes relaxation,1
fit LocatedNear exercise,exercise Causes strengthen heart,fit Causes strengthen heart,1
fit LocatedNear exercise,exercise Causes burn energy,fit Causes burn energy,1
fit LocatedNear exercise,exercise Causes get big muscle,fit Causes get big muscle,1
fit LocatedNear exercise,exercise Causes breathe,fit Causes breathe,1
fit LocatedNear exercise,exercise Causes strengthen body,fit Causes strengthen body,1
fit LocatedNear exercise,exercise Causes indigestion,fit Causes indigestion,1
fit LocatedNear exercise,exercise Causes fart,fit Causes fart,1
fit LocatedNear exercise,exercise Causes use energy,fit Causes use energy,1
fit LocatedNear exercise,exercise Causes cramp,fit Causes cramp,1
fit LocatedNear exercise,exercise Causes increase fitness,fit Causes increase fitness,1
fit LocatedNear exercise,exercise Causes muscle form,fit Causes muscle form,1
fit LocatedNear exercise,exercise Causes need food,fit Causes need food,1
fit LocatedNear exercise,exercise Causes strain,fit Causes strain,1
fit LocatedNear exercise,exercise Causes muscle affect,fit Causes muscle affect,1
fit LocatedNear exercise,exercise Causes wait machine,fit Causes wait machine,1
fit LocatedNear exercise,exercise Causes become better math,fit Causes become better math,1
fit LocatedNear exercise,exercise Causes efficient blood circulation,fit Causes efficient blood circulation,1
fit LocatedNear exercise,exercise Causes die,fit Causes die,1
fit LocatedNear exercise,exercise Causes stress,fit Causes stress,1
fit LocatedNear exercise,exercise Causes time,fit Causes time,1
fit LocatedNear exercise,exercise Causes feel,fit Causes feel,1
fit LocatedNear exercise,exercise Causes erect,fit Causes erect,1
fit LocatedNear exercise,exercise Causes suck,fit Causes suck,1
fit LocatedNear exercise,exercise Causes ejaculation,fit Causes ejaculation,1
fit LocatedNear exercise,exercise Causes fit body,fit Causes fit body,1
fit LocatedNear exercise,exercise Causes thirst,fit Causes thirst,1
fit LocatedNear exercise,exercise Causes will build muscle,fit Causes will build muscle,1
fit LocatedNear exercise,exercise Causes better body shape,fit Causes better body shape,1
fit LocatedNear exercise,exercise Causes diet,fit Causes diet,1
fit LocatedNear exercise,exercise Causes sometimes feel fatigue,fit Causes sometimes feel fatigue,1
fit LocatedNear exercise,exercise Causes sometimes hard,fit Causes sometimes hard,1
fit LocatedNear exercise,exercise Causes better body,fit Causes better body,1
fit LocatedNear exercise,exercise Causes better physical form,fit Causes better physical form,1
fit LocatedNear exercise,exercise Causes tire also strong,fit Causes tire also strong,1
fit LocatedNear exercise,exercise Causes get strong,fit Causes get strong,1
fit LocatedNear exercise,exercise Causes get tire,fit Causes get tire,1
fit LocatedNear exercise,exercise Causes much fit,fit Causes much fit,1
fit LocatedNear exercise,exercise Causes dog bark,fit Causes dog bark,1
fit LocatedNear work out,work out Causes soreness,fit Causes soreness,1
fit LocatedNear work out,work out Causes lose weight,fit Causes lose weight,1
fit LocatedNear work out,work out Causes sweat,fit Causes sweat,1
fit LocatedNear work out,work out Causes body get healthy,fit Causes body get healthy,1
fit LocatedNear work out,work out Causes feel out breath,fit Causes feel out breath,1
sale LocatedNear shop,shop Causes expent money,sale Causes expent money,1
sale LocatedNear shop,shop Causes go over credit limit,sale Causes go over credit limit,1
